party,state,amount.oil.113,amount.coal.113,amount.mining.113,amount.gas.113,amount.env.113,amount.alt_en.113,member.x,alias.x,name,amount.oil.114,amount.coal.114,amount.mining.114,amount.gas.114,amount.env.114,amount.alt_en.114,member.y,alias.y,amount.oil.115,amount.coal.115,amount.mining.115,amount.gas.115,amount.env.115,amount.alt_en.115,member.x.x,alias.x.x,amount.oil.116,amount.coal.116,amount.mining.116,amount.gas.116,amount.env.116,amount.alt_en.116,member.y.y,alias.y.y,first_name,last_name,member_id,amount.oil.117,amount.coal.117,amount.mining.117,amount.gas.117,amount.env.117,amount.alt_en.117,member,alias,rest_of_name
R,TX,NA,NA,NA,NA,NA,NA,NA,NA,kaleb sims,NA,NA,NA,NA,NA,NA,NA,NA,0,300,300,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kaleb,Sims,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,NY,NA,NA,NA,NA,NA,NA,NA,NA,john lange,NA,NA,NA,NA,NA,NA,NA,NA,0,250,250,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,John,Lange,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,CA,NA,NA,NA,NA,NA,NA,NA,NA,jim reed,NA,NA,NA,NA,NA,NA,NA,NA,0,250,250,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jim,Reed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,IN,NA,NA,NA,NA,NA,NA,NA,NA,gregory zoeller,NA,NA,NA,NA,NA,NA,NA,NA,0,250,250,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gregory,Zoeller,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,MS,NA,NA,NA,NA,NA,NA,NA,NA,nancy collins,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2700,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nancy,Collins,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,PA,NA,NA,NA,NA,NA,NA,NA,NA,matt connolly,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1000,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Matt,Connolly,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,CA,NA,NA,NA,NA,NA,NA,NA,NA,brett murdock,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1000,0,2700,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Brett,Murdock,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,AZ,NA,NA,NA,NA,NA,NA,NA,NA,carlyle begay,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Carlyle,Begay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,TX,NA,NA,NA,NA,NA,NA,NA,NA,randy sweeten,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Randy,Sweeten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,FL,NA,NA,NA,NA,NA,NA,NA,NA,annette taddeo,NA,NA,NA,NA,NA,NA,NA,NA,0,0,500,0,1000,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Annette,Taddeo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,MD,NA,NA,NA,NA,NA,NA,NA,NA,jamie raskin,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,25784,0,NA,NA,0,0,0,0,5665,0,NA,NA,Jamie,Raskin,NA,3,0,0,0,11436,2500,NA,NA,NA
D,FL,NA,NA,NA,NA,NA,NA,NA,NA,darren soto,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,8448,0,NA,NA,750,0,600,750,4120,2500,NA,NA,Darren,Soto,NA,0,0,4500,0,4125,0,NA,NA,NA
D,CA,NA,NA,NA,NA,NA,NA,NA,NA,helene schneider,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,8400,2700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Helene,Schneider,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,IN,NA,NA,NA,NA,NA,NA,NA,NA,angela demaree,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,8100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Angela,Demaree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,IN,NA,NA,NA,NA,NA,NA,NA,NA,david orentlicher,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,5900,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,David,Orentlicher,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,NY,NA,NA,NA,NA,NA,NA,NA,NA,kim myers,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,4045,25,NA,NA,0,0,0,0,-2454,0,NA,NA,Kim,Myers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,NY,NA,NA,NA,NA,NA,NA,NA,NA,mike derrick,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,3350,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mike,Derrick,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,ID,NA,NA,NA,NA,NA,NA,NA,NA,james piotrowski,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,3199,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,James,Piotrowski,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,CA,NA,NA,NA,NA,NA,NA,NA,NA,robert derlet,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2700,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Robert,Derlet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,CA,NA,NA,NA,NA,NA,NA,NA,NA,wendy reed,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2700,0,NA,NA,1,0,0,1,1,0,NA,NA,Wendy,Reed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,CA,NA,NA,NA,NA,NA,NA,NA,NA,sue savary,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2700,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sue,Savary,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,CA,NA,NA,NA,NA,NA,NA,NA,NA,tim sheridan,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2700,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tim,Sheridan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,NY,NA,NA,NA,NA,NA,NA,NA,NA,tom suozzi,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,2262,500,NA,NA,2701,0,0,0,17850,0,NA,NA,Tom,Suozzi,NA,1525,0,0,1000,1750,1000,NA,NA,NA
D,WI,NA,NA,NA,NA,NA,NA,NA,NA,sarah lloyd,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1520,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sarah,Lloyd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,MI,NA,NA,NA,NA,NA,NA,NA,NA,melissa gilbert,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1500,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Melissa,Gilbert,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,NY,NA,NA,NA,NA,NA,NA,NA,NA,jose e serrano,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1250,0,NA,NA,0,0,0,0,1750,0,NA,NA,Jose E,Serrano,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,UT,NA,NA,NA,NA,NA,NA,NA,NA,charlene albarran,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Charlene,Albarran,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,DE,NA,NA,NA,NA,NA,NA,NA,NA,bryan townsend,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,750,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bryan,Townsend,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,MD,NA,NA,NA,NA,NA,NA,NA,NA,ana sol gutierrez,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,700,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ana,Sol-Gutierrez,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,FL,NA,NA,NA,NA,NA,NA,NA,NA,walt dartland,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,500,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Walt,Dartland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,NH,NA,NA,NA,NA,NA,NA,NA,NA,dan innis,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,500,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dan,Innis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,WV,NA,NA,NA,NA,NA,NA,NA,NA,mike manypenny,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,500,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mike,Manypenny,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,NM,NA,NA,NA,NA,NA,NA,NA,NA,merrie lee soules,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,500,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Merrie Lee,Soules,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,NY,NA,NA,NA,NA,NA,NA,NA,NA,suzan johnson cook,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,450,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Suzan Johnson,Cook,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,WA,NA,NA,NA,NA,NA,NA,NA,NA,joe pakootas,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,350,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Joe,Pakootas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,IN,NA,NA,NA,NA,NA,NA,NA,NA,ron drake,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,250,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ron,Drake,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,SC,NA,NA,NA,NA,NA,NA,NA,NA,chris fedalei,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,250,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chris,Fedalei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,GA,NA,NA,NA,NA,NA,NA,NA,NA,josh mclaurin,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,250,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Josh,McLaurin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,CA,NA,NA,NA,NA,NA,NA,NA,NA,lou vince,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,125,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lou,Vince,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I,NH,NA,NA,NA,NA,NA,NA,NA,NA,shawn o connor,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shawn,O'Connor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,DE,NA,NA,NA,NA,NA,NA,NA,NA,bryon hall short,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,50,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bryon Hall,Short,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,SC,NA,NA,NA,NA,NA,NA,NA,NA,francis j person,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,3950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Francis J,Person,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,NJ,NA,NA,NA,NA,NA,NA,NA,NA,lorna phillipson,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,3000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lorna,Phillipson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,NY,NA,NA,NA,NA,NA,NA,NA,NA,david gurfein,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,David,Gurfein,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,IL,NA,NA,NA,NA,NA,NA,NA,NA,amanda howland,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Amanda,Howland,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,AZ,NA,NA,NA,NA,NA,NA,NA,NA,don stapley,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don,Stapley,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,IA,NA,NA,NA,NA,NA,NA,NA,NA,rick bertrand,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rick,Bertrand,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,FL,NA,NA,NA,NA,NA,NA,NA,NA,ken mcgurn,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ken,McGurn,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,NY,NA,NA,NA,NA,NA,NA,NA,NA,eric kingson,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Eric,Kingson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,FL,NA,NA,NA,NA,NA,NA,NA,NA,ed emery,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ed,Emery,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,NV,NA,NA,NA,NA,NA,NA,NA,NA,lucy flores,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lucy,Flores,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,NC,NA,NA,NA,NA,NA,NA,NA,NA,chris hardin,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chris,Hardin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,IL,NA,NA,NA,NA,NA,NA,NA,NA,junius rodriguez,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Junius,Rodriguez,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,OR,NA,NA,NA,NA,NA,NA,NA,NA,ben west,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ben,West,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,VA,NA,NA,NA,NA,NA,NA,NA,NA,kai degner,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kai,Degner,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,CA,NA,NA,NA,NA,NA,NA,NA,NA,james ash,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,James,Ash,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,SD,NA,NA,NA,NA,NA,NA,NA,NA,paula hawks,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Paula,Hawks,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,WI,NA,NA,NA,NA,NA,NA,NA,NA,mary hoeft,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mary,Hoeft,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,NC,NA,NA,NA,NA,NA,NA,NA,NA,jim duncan,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jim,Duncan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,ND,NA,NA,NA,NA,NA,NA,NA,NA,kelly armstrong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240501,22100,35150,18500,0,10500,NA,NA,Kelly,Armstrong,NA,150050,36200,42200,11500,2800,17000,NA,NA,NA
R,MT,NA,NA,NA,NA,NA,NA,NA,NA,greg gianforte,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219640,28225,32225,3500,0,350,NA,NA,Greg,Gianforte,NA,19511,11200,11200,3122,0,0,NA,NA,NA
R,TX,NA,NA,NA,NA,NA,NA,NA,NA,dan crenshaw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134058,1000,7400,6900,155,2700,NA,NA,Dan,Crenshaw,NA,497554,900,1858,60733,145,5610,NA,NA,NA
R,NM,NA,NA,NA,NA,NA,NA,NA,NA,yvette herrell,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133100,0,5550,2500,0,0,NA,NA,Yvette,Herrell,NA,134431,0,3424,10711,0,10,NA,NA,NA
R,KS,NA,NA,NA,NA,NA,NA,NA,NA,ron estes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131675,0,0,4000,0,41700,NA,NA,Ron,Estes,NA,101924,0,0,3000,0,42850,NA,NA,NA
R,OH,NA,NA,NA,NA,NA,NA,NA,NA,troy balderson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127598,10200,12200,5500,0,2700,NA,NA,Troy,Balderson,NA,85533,1000,2000,13599,0,4,NA,NA,NA
R,TX,NA,NA,NA,NA,NA,NA,NA,NA,chip roy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,125700,0,4700,12400,500,0,NA,NA,Chip,Roy,NA,259851,67,3977,16723,0,520,NA,NA,NA
R,TX,NA,NA,NA,NA,NA,NA,NA,NA,van taylor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121769,0,3700,0,0,0,NA,NA,Van,Taylor,NA,161896,67,1067,5849,0,160,NA,NA,NA
R,OK,NA,NA,NA,NA,NA,NA,NA,NA,kevin hern,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119761,6500,6500,7000,0,0,NA,NA,Kevin,Hern,NA,117945,6250,6250,17160,0,100,NA,NA,NA
R,GA,NA,NA,NA,NA,NA,NA,NA,NA,karen handel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107000,5660,15310,8250,17785,100,NA,NA,Karen,Handel,NA,24251,535,15545,2855,35,51,NA,NA,NA
R,TX,NA,NA,NA,NA,NA,NA,NA,NA,bech bruun,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96750,0,0,6000,0,0,NA,NA,Bech,Bruun,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,NM,NA,NA,NA,NA,NA,NA,NA,NA,monty newman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93598,0,7400,0,0,0,NA,NA,Monty,Newman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,TX,NA,NA,NA,NA,NA,NA,NA,NA,lizzie fletcher,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93042,0,505,16066,10351,9192,NA,NA,Lizzie,Fletcher,NA,288880,0,0,92070,15936,12561,NA,NA,NA
R,IN,NA,NA,NA,NA,NA,NA,NA,NA,greg pence,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68150,38700,90806,0,0,20800,NA,NA,Greg,Pence,NA,65059,2800,5395,2700,0,8050,NA,NA,NA
R,TX,NA,NA,NA,NA,NA,NA,NA,NA,lance gooden,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66450,0,0,7700,0,0,NA,NA,Lance,Gooden,NA,96200,0,0,19100,0,0,NA,NA,NA
R,PA,NA,NA,NA,NA,NA,NA,NA,NA,rick saccone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54350,35600,49275,12500,0,0,NA,NA,Rick,Saccone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,PA,NA,NA,NA,NA,NA,NA,NA,NA,guy reschenthaler,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53550,17400,20400,14750,0,0,NA,NA,Guy,Reschenthaler,NA,75950,24525,26829,22800,0,0,NA,NA,NA
D,TX,NA,NA,NA,NA,NA,NA,NA,NA,colin allred,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53385,0,5,508,11947,3435,NA,NA,Colin,Allred,NA,66466,0,1,2290,17399,1351,NA,NA,NA
R,TN,NA,NA,NA,NA,NA,NA,NA,NA,mark green,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49400,0,0,0,25,0,NA,NA,Mark,Green,NA,19362,0,0,2000,0,2571,NA,NA,NA
R,MI,NA,NA,NA,NA,NA,NA,NA,NA,lena epstein,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46150,0,0,0,0,0,NA,NA,Lena,Epstein,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,WI,NA,NA,NA,NA,NA,NA,NA,NA,bryan steil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46100,7700,7700,5000,0,900,NA,NA,Bryan,Steil,NA,60066,0,2500,5599,0,500,NA,NA,NA
R,AZ,NA,NA,NA,NA,NA,NA,NA,NA,debbie lesko,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41450,0,18800,2500,0,0,NA,NA,Debbie,Lesko,NA,37890,67,15678,12108,0,16,NA,NA,NA
R,TX,NA,NA,NA,NA,NA,NA,NA,NA,kevin roberts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38050,250,250,18800,0,0,NA,NA,Kevin,Roberts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,NC,NA,NA,NA,NA,NA,NA,NA,NA,ted budd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37700,0,2000,0,0,0,NA,NA,Ted,Budd,NA,41869,0,2,5599,0,0,NA,NA,NA
R,MS,NA,NA,NA,NA,NA,NA,NA,NA,whit hughes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37400,0,0,0,0,0,NA,NA,Whit,Hughes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,CA,NA,NA,NA,NA,NA,NA,NA,NA,young kim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36900,2700,2700,0,0,500,NA,NA,Young,Kim,NA,29616,5660,5957,3466,10,777,NA,NA,NA
R,MS,NA,NA,NA,NA,NA,NA,NA,NA,michael guest,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35150,0,0,2500,0,0,NA,NA,Michael,Guest,NA,63569,0,7,2801,0,1002,NA,NA,NA
R,TX,NA,NA,NA,NA,NA,NA,NA,NA,ron wright,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34800,0,1000,0,0,0,NA,NA,Ron,Wright,NA,50346,67,67,5599,0,0,NA,NA,NA
D,TX,NA,NA,NA,NA,NA,NA,NA,NA,alex triantaphyllis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34450,0,0,3750,430,6430,NA,NA,Alex,Triantaphyllis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,NC,NA,NA,NA,NA,NA,NA,NA,NA,frank mcneill,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34390,0,0,0,48,0,NA,NA,Frank,McNeill,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D,TX,NA,NA,NA,NA,NA,NA,NA,NA,todd litton,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33959,1000,6400,8275,2550,9117,NA,NA,Todd,Litton,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,MN,NA,NA,NA,NA,NA,NA,NA,NA,pete stauber,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33050,2700,10950,1500,0,0,NA,NA,Pete,Stauber,NA,76311,3500,20731,15599,0,25,NA,NA,NA
R,WA,NA,NA,NA,NA,NA,NA,NA,NA,dino rossi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32950,2950,5200,0,0,0,NA,NA,Dino,Rossi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,UT,NA,NA,NA,NA,NA,NA,NA,NA,john curtis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30900,3700,6700,0,0,0,NA,NA,John,Curtis,NA,48000,8500,14500,2000,2000,2000,NA,NA,NA
R,SD,NA,NA,NA,NA,NA,NA,NA,NA,dusty johnson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29850,0,1000,0,0,13400,NA,NA,Dusty,Johnson,NA,44036,0,5050,3250,0,20500,NA,NA,NA
D,TX,NA,NA,NA,NA,NA,NA,NA,NA,sri kulkarni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29704,0,1200,1371,853,11837,NA,NA,Sri,Kulkarni,NA,78759,0,3810,5881,16514,12436,NA,NA,NA
R,KS,NA,NA,NA,NA,NA,NA,NA,NA,steve watkins,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27700,0,0,0,0,14550,NA,NA,Steve,Watkins,NA,28441,0,4,5606,0,1003,NA,NA,NA
